Income_Centered,Education,Age,Participation,Support
0.0069849966,3.0,10.5,0,0.0
0.017582001,2.6666667,31.799999,0,1.0
0.011561,3.5,22.666666,0,1.0
0.0016670029,4.0,36.666668,0,0.0
0.0083059995,3.0,25.714285,0,1.0
0.0017559987,4.5,22.5,0,0.5
0.012646,3.0,28.25,0,1.0
0.010011999,2.0,40.5,0,1.0
0.0057019992,6.0,14.333333,0,0.5
0.017328,,60.0,0,1.0
0.0095229978,3.5,44.666668,0,1.0
0.0039169961,4.0,19.25,0,1.0
0.018611999,2.0,41.0,0,1.0
0.015717002,3.0,27.5,0,1.0
0.01863,2.5,26.25,0,0.5
0.0031089992,2.0,19.0,0,0.5
0.010725001,5.5,34.333332,0,0.5
0.010546999,3.0,14.666667,0,1.0
0.0018859964,,65.0,0,1.0
0.010462002,5.0,64.0,0,0.5
0.011856996,4.5,34.0,0,0.5
0.0030020014,4.0,20.25,0,0.0
0.015616001,6.0,52.0,0,1.0
0.0095470008,3.3333333,24.0,0,0.0
0.0061450014,3.0,45.333332,0,0.0
0.018352998,6.0,23.0,0,1.0
0.015115003,4.0,17.0,0,0.0
0.0086770011,3.5,14.5,0,1.0
0.016420001,3.5,46.5,0,1.0
0.0022230011,4.5,20.5,0,0.5
0.0084470008,3.0,69.0,0,0.5
0.0044759968,2.0,16.666666,0,1.0
0.01505,6.0,27.0,0,1.0
0.0067670001,,27.0,0,1.0
0.0058229966,2.5,18.0,0,1.0
0.017588006,6.0,10.0,0,0.5
0.010895001,4.0,60.0,0,0.5
0.014050002,2.0,15.5,0,0.5
0.011900003,1.0,14.0,0,0.5
0.018816998,6.0,24.0,0,0.0
0.0029030018,4.0,21.0,0,0.5
0.0077510052,5.0,33.200001,0,0.0
0.0059609995,2.0,31.5,0,1.0
0.0079970015,6.0,23.333334,0,1.0
0.0048699984,4.3333335,28.5,0,0.5
0.017863,3.0,39.0,0,1.0
0.0050150016,4.0,58.0,0,0.0
0.0084470008,3.0,48.0,0,1.0
0.010287005,6.0,28.5,0,0.0
0.0093849991,3.0,52.0,0,1.0
0.018140001,6.0,50.0,0,0.0
0.0017239996,4.0,32.0,0,0.5
0.0036399984,2.5,46.0,0,1.0
0.013321,3.5,21.666666,0,1.0
0.00058700005,3.5,39.5,0,1.0
0.0096390005,3.0,26.0,0,0.5
0.014050002,2.0,27.0,0,0.5
0.0091249999,6.0,25.5,0,1.0
0.019719997,4.0,20.333334,0,0.5
0.0162,3.0,19.0,0,0.0
0.018264001,,43.5,0,1.0
0.00090199965,6.0,20.0,0,1.0
0.0020570036,4.75,25.666666,0,1.0
0.0046920017,2.0,65.0,0,1.0
0.011897997,4.25,34.0,0,1.0
0.012314999,1.5,43.5,0,0.5
0.0017590027,3.0,24.666666,0,1.0
0.018189998,3.0,64.0,0,0.0
0.016409999,4.5,35.666668,0,1.0
0.0052359984,4.5,23.0,0,0.5
0.015676001,3.0,15.333333,0,1.0
0.019084001,4.0,21.0,0,0.0
0.017975999,3.0,55.0,0,1.0
0.0081700021,4.0,27.5,0,0.0
0.0059609995,5.0,41.0,0,1.0
0.00011599303,5.3333335,29.200001,0,1.0
0.0041670008,6.0,29.5,0,0.0
0.010195005,6.0,13.5,0,1.0
0.0068300017,6.0,12.0,0,1.0
0.017263999,3.0,35.666668,0,1.0
0.012136,6.0,12.5,0,1.0
0.011521998,6.0,10.0,0,1.0
0.019723998,6.0,41.5,0,0.5
0.019227,6.0,27.333334,0,0.5
0.00061399746,4.0,59.5,0,1.0
0.014229001,6.0,12.0,0,0.5
0.018391998,3.0,19.0,0,1.0
0.00014499688,4.5,30.799999,0,1.0
0.0023009987,6.0,49.0,0,1.0
0.00049100327,6.0,11.0,0,0.5
0.0088059995,4.0,66.0,0,1.0
0.0081700021,4.0,55.0,0,0.5
0.0059510008,6.0,29.5,0,1.0
0.0041759992,4.0,23.0,0,0.5
0.0023629975,6.0,21.333334,0,0.5
0.001630994,4.0,24.333334,0,1.0
0.018597001,2.0,56.0,0,1.0
0.0086639989,2.6666667,44.5,0,1.0
0.01197,4.0,60.0,0,0.5
0.013664001,,13.833333,0,0.5
0.013546999,1.0,12.0,0,0.5
0.005663001,5.0,46.5,0,0.0
0.0064689983,3.0,50.0,0,1.0
0.0084470008,3.0,56.0,0,1.0
0.015025997,4.5,32.75,0,0.5
0.0020099964,4.0,39.0,0,0.5
0.017293001,6.0,21.0,0,0.5
0.012152998,1.0,8.333333,0,0.5
0.012337998,3.5,25.0,0,1.0
0.0073879985,3.0,24.6,0,1.0
0.0088460026,1.0,12.0,0,1.0
0.0053029982,6.0,18.666666,0,0.0
0.016420001,3.5,37.0,0,1.0
0.017709998,3.0,69.0,0,0.0
0.011318,3.0,69.5,0,0.0
0.0018100019,3.0,16.666666,0,0.5
0.011332999,6.0,32.0,0,1.0
0.013080004,5.5,29.666666,0,1.0
0.0023009987,6.0,38.0,0,1.0
0.00042099762,5.0,27.4,0,1.0
0.0061630039,2.0,20.75,0,0.5
0.018352998,6.0,39.0,0,1.0
0.0096390005,5.0,26.5,0,0.5
0.018352998,6.0,58.0,0,0.5
0.011705997,6.0,22.5,0,0.5
0.015616001,6.0,63.0,0,1.0
0.016968997,4.0,27.666666,0,0.5
0.00027600187,5.0,29.5,0,0.5
0.0080320025,3.8333333,39.166668,0,0.5
0.0088830013,3.5,15.25,0,1.0
0.014818001,5.0,12.0,0,1.0
0.0069950027,3.0,46.0,0,0.5
0.013679001,3.5,54.0,0,1.0
0.012421,2.5,17.5,0,1.0
0.0057899975,4.25,22.857143,0,1.0
0.0048719971,3.0,17.0,0,1.0
0.0022050017,3.0,45.400002,0,0.0
0.0038120027,5.3333335,46.666668,0,0.0
0.0069870008,3.0,32.5,0,0.5
0.0093849991,4.5,25.5,0,0.5
0.014823007,4.5,24.5,0,1.0
0.014631001,3.0,17.0,0,1.0
0.0076640011,6.0,45.0,0,1.0
0.019227,1.5,25.5,0,0.5
0.014941993,5.5,25.75,0,1.0
0.0075799995,6.0,38.5,0,1.0
0.009430998,3.3333333,26.4,0,1.0
-0.0036219931,6.0,21.333334,1,1.0
-0.0021700028,5.0,18.5,1,1.0
-0.013947998,6.0,19.666666,1,1.0
-0.0083849998,4.5,47.5,1,1.0
-0.00033600049,1.0,8.6000004,1,0.0
-0.017950004,5.3333335,34.666668,1,1.0
-0.018364003,6.0,24.333334,1,1.0
-0.0021240017,6.0,56.0,1,0.5
-0.015574996,6.0,21.0,1,1.0
-0.0012100018,4.5,20.5,1,1.0
-0.012451002,6.0,21.0,1,1.0
-0.016328001,6.0,15.333333,1,0.5
-0.013154997,1.0,62.0,1,1.0
-0.013411996,3.0,21.666666,1,1.0
-0.0095749991,4.0,11.25,1,1.0
-0.0077230008,2.3333333,32.75,1,1.0
-0.0015050012,4.0,31.0,1,0.5
-0.010976997,1.0,23.0,1,0.5
-0.0027469981,6.0,30.5,1,1.0
-0.0018499992,5.0,49.0,1,1.0
-0.017804002,3.5,18.75,1,0.5
-0.011490998,2.0,31.799999,1,0.5
-0.019463001,2.0,18.0,1,1.0
-0.0065219975,6.0,39.0,1,1.0
-0.0036219931,6.0,15.666667,1,1.0
-0.019337004,5.0,13.0,1,1.0
-0.004476001,6.0,60.0,1,0.5
-0.015334,2.0,12.5,1,0.0
-0.017194001,6.0,23.0,1,1.0
-0.013542001,4.0,23.0,1,1.0
-0.015130004,6.0,49.5,1,1.0
-0.015574996,6.0,13.333333,1,0.5
-0.010350002,1.0,12.0,1,0.0
-0.004171995,2.5,24.0,1,0.5
-0.010545,3.0,36.0,1,1.0
-0.019239997,2.6666667,32.0,1,1.0
-0.012803,4.0,36.333332,1,0.5
-0.0083870012,4.5,22.666666,1,0.5
-0.00046599822,1.0,19.0,1,1.0
-0.018898001,5.5,59.0,1,1.0
-0.018337002,,9.0,1,0.5
-0.0086680036,3.0,28.0,1,0.0
-0.0027660031,6.0,54.0,1,0.5
-0.0080789989,2.0,12.0,1,1.0
-0.011590002,4.0,59.5,1,1.0
-0.0080639999,,38.0,1,1.0
-0.013636997,4.6666665,33.0,1,1.0
-0.010094997,5.0,20.0,1,1.0
-0.010659998,4.5,38.0,1,1.0
-0.0018650009,3.0,16.5,1,1.0
-0.015385001,6.0,25.0,1,1.0
-0.010755,3.0,21.333334,1,0.5
-0.0019300033,6.0,16.166666,1,1.0
-0.011136998,5.3333335,28.75,1,0.0
-0.0029409952,4.0,11.0,1,1.0
-0.010840994,3.3333333,32.25,1,0.5
-0.0098520042,3.0,24.799999,1,0.5
-0.019213004,6.0,25.5,1,1.0
-0.001864997,4.0,33.0,1,1.0
-0.0078150006,6.0,19.0,1,0.5
-0.014763003,4.0,26.125,1,0.5
-0.014669997,4.0,21.333334,1,1.0
-0.017904,6.0,17.333334,1,0.0
-0.0035600006,,54.0,1,1.0
-0.012325002,4.875,16.722221,1,0.5
-0.0018499992,5.0,68.0,1,1.0
-0.0043029999,4.0,27.0,1,1.0
-0.010203997,1.0,17.0,1,0.5
-0.010937003,3.0,61.0,1,1.0
-0.017104996,4.5,38.0,1,1.0
-0.0033720036,1.0,12.333333,1,1.0
-0.017659998,3.5,24.0,1,1.0
-0.0010659969,6.0,18.0,1,1.0
-0.014043001,2.0,67.0,1,1.0
-0.0059519983,2.0,13.0,1,1.0
-0.0030440006,3.5,29.666666,1,1.0
-0.011245003,6.0,27.0,1,1.0
-0.0040419986,3.6666667,55.0,1,0.0
-0.014282,5.0,25.75,1,1.0
-0.017052,4.0,19.0,1,1.0
-0.014566001,2.5,16.666666,1,1.0
-0.0067529953,4.0,25.333334,1,0.5
-0.0050579971,3.0,19.0,1,1.0
-0.018784,4.5,34.25,1,1.0
-0.014599002,6.0,23.666666,1,1.0
-0.013368002,5.0,25.0,1,1.0
-0.015574996,2.0,24.666666,1,1.0
-0.018395996,3.0,12.5,1,0.5
-0.016582003,3.0,21.5,1,0.5
-0.0015670038,2.5,17.799999,1,1.0
-0.017065002,3.0,32.333332,1,1.0
-0.0068160011,4.5,27.5,1,0.5
-0.011257997,,16.0,1,1.0
-0.0031249984,1.0,28.5,1,1.0
-0.0062600016,4.0,31.0,1,1.0
-0.018291002,2.5,13.333333,1,1.0
-0.015847003,,62.5,1,1.0
-0.018205998,6.0,26.333334,1,0.0
-0.012930003,4.5,26.75,1,0.5
-0.011590002,6.0,25.5,1,1.0
-0.0021240017,2.0,23.0,1,1.0
-0.006097001,3.0,36.0,1,1.0
-0.015891997,2.0,68.0,1,1.0
-0.014853997,1.5,21.5,1,1.0
-0.0096249999,6.0,23.75,1,1.0
-0.0075649964,6.0,26.333334,1,0.0
-0.015714003,6.0,14.0,1,0.5
-0.012513002,3.25,28.0,1,1.0
-0.010494,2.0,8.333333,1,1.0
-0.010055003,3.0,21.25,1,1.0
-0.0039660009,6.0,21.0,1,1.0
-0.017052,4.0,9.666667,1,1.0
-0.015214002,6.0,18.0,1,1.0
-0.0045080013,6.0,17.333334,1,1.0
-0.013865999,4.5,32.333332,1,1.0
-0.013132003,3.5,17.0,1,1.0
-0.019104002,5.5,15.5,1,0.5
-0.010781998,6.0,15.333333,1,0.0
-0.0053289956,0.5,15.0,1,1.0
-0.019846996,,67.0,1,1.0
-0.0024300008,6.0,31.0,1,0.5
-0.0065880036,2.0,14.0,1,0.5
-0.0083849998,4.5,24.0,1,0.0
-0.0088630002,4.5,64.0,1,1.0
-0.018903999,4.6666665,31.5,1,1.0
-0.0023940033,0.0,17.0,1,1.0
-0.014360999,1.0,34.666668,1,1.0
-0.001297002,4.0,28.666666,1,1.0
-0.015385001,6.0,34.5,1,1.0
-0.010159998,6.0,12.666667,1,0.5
-0.0036060004,5.6666665,42.0,1,1.0
-0.018931998,4.6666665,42.0,1,1.0
-0.015711999,3.0,28.666666,1,0.5
-0.010764,4.5,42.666668,1,1.0
-0.014466002,4.0,12.75,1,1.0
-0.006438998,1.0,11.25,1,1.0
-0.0032289985,5.5,35.0,1,1.0
-0.014728999,6.0,31.75,1,1.0
-0.0054149972,4.5,48.333332,1,1.0
-0.011078002,,69.0,1,1.0
-0.012010005,6.0,17.0,1,1.0
-0.0037079989,3.0,35.75,1,0.5
-0.012228004,6.0,26.833334,1,1.0
-0.0023079938,5.0,17.5,1,0.5
-0.016217997,3.0,67.5,1,1.0
-0.0099749984,4.5,27.0,1,1.0
-0.0060660071,5.5,28.0,1,1.0
-0.0040630004,5.5,21.0,1,1.0
-0.015795996,3.0,34.0,1,0.0
-0.0075070029,6.0,12.4,1,1.0
-0.0084539969,,54.0,1,1.0
-0.013542001,2.5,17.333334,1,0.5
-0.017514,3.0,49.0,1,1.0
-0.0086219972,3.5,42.0,1,1.0
-0.017633004,5.0,16.25,1,1.0
-0.019380001,3.0,20.5,1,1.0
-0.016187003,3.5,17.857143,1,1.0
-0.0027030024,3.0,18.75,1,1.0
-0.0043040006,5.5,65.5,1,1.0
-0.017174004,2.0,12.25,1,1.0
-0.0018470003,4.0,15.4,1,1.0
-0.012386998,5.0,50.0,1,1.0
-0.0020140014,4.3333335,44.0,1,1.0
-0.0066260002,2.0,21.0,1,1.0
-0.0011999996,6.0,43.0,1,1.0
-0.012839003,3.0,13.25,1,1.0
-0.0062600016,4.0,59.0,1,1.0
-0.0097189965,4.5,19.0,1,1.0
-0.017938999,3.0,19.333334,1,1.0
-0.015891997,2.0,52.0,1,1.0
-0.0031070027,6.0,30.666666,1,0.5
-0.0043719979,5.0,44.0,1,1.0
-0.0057769991,1.0,32.0,1,0.5
-0.014599002,6.0,22.666666,1,1.0
-0.0091659995,4.5,13.428572,1,1.0
-0.010955004,4.0,33.333332,1,1.0
-0.011913997,6.0,20.0,1,1.0
-0.00046799844,6.0,34.5,1,1.0
-0.0046809977,6.0,23.833334,1,1.0
-0.007391003,5.0,10.5,1,1.0
-0.0021240017,6.0,47.0,1,1.0
-0.019173002,2.0,14.0,1,1.0
-0.0011609993,4.5,13.666667,1,1.0
-0.014599002,4.0,33.333332,1,1.0
-0.0099569988,2.5,21.0,1,1.0
-0.0086069973,3.0,12.2,1,1.0
-0.0013210017,5.0,24.0,1,0.5
-0.0016369985,6.0,36.25,1,0.5
-0.0010419998,2.0,21.666666,1,1.0
-0.019384002,5.0,42.0,1,0.5
-0.018872997,4.0,34.599998,1,1.0
-0.0035930027,3.0,23.75,1,1.0
-0.0021240017,6.0,24.0,1,1.0
-0.016304998,4.5,17.4,1,0.5
-0.017977996,4.5,18.25,1,1.0
-0.0075030006,2.0,20.666666,1,1.0
-0.013120999,2.0,39.5,1,1.0
-0.011396003,4.5,16.666666,1,1.0
-0.0068160011,3.0,21.75,1,1.0
-0.0098369997,4.0,45.200001,1,0.0
-0.015130004,6.0,27.0,1,1.0
-0.0062720021,5.5,19.571428,1,0.5
-0.0021240017,2.0,27.0,1,1.0
-0.0060220035,3.5,23.0,1,1.0
-0.0044619981,6.0,15.333333,1,1.0
-0.0016939987,6.0,29.200001,1,1.0
-0.0035909999,3.0,47.333332,1,1.0
-0.017104996,5.0,19.0,1,0.5
-0.0024889994,,7.5,1,1.0
-0.0040539927,4.0,16.0,1,1.0
-0.019846996,,64.0,1,1.0
-0.01527,3.0,14.0,1,0.5
-0.019383004,6.0,13.333333,1,1.0
-0.0047919988,5.0,32.0,1,0.5
-0.0030539993,3.5,14.5,1,1.0
-0.0092079993,5.3333335,32.0,1,1.0
-0.015454997,4.0,16.0,1,1.0
-0.019813998,3.0,28.333334,1,1.0
-0.0075649964,6.0,36.333332,1,0.0
-0.0066550015,3.6666667,50.666668,1,0.0
-0.00040900128,2.0,36.0,1,0.5
-0.0043029999,4.0,26.0,1,1.0
-0.014634004,4.0,38.0,1,0.0
-0.0035600006,,45.0,1,1.0
-0.0083720004,4.5,30.333334,1,1.0
-0.019603996,1.0,12.0,1,1.0
-0.0027080004,4.5,17.25,1,1.0
-0.012166997,0.0,20.0,1,1.0
-0.0084309997,5.5,41.333332,1,1.0
-0.0072530033,4.5,23.666666,1,1.0
-0.011610997,6.0,24.799999,1,0.5
-0.0040270006,1.5,16.333334,1,1.0
-0.010264006,4.5,17.799999,1,1.0
-0.013565999,6.0,21.5,1,1.0
-0.0012720018,6.0,28.0,1,1.0
-0.0088380035,4.0,9.0,1,1.0
-0.015418002,1.0,31.5,1,1.0
-0.010076999,5.0,38.5,1,1.0
-0.0045630015,2.0,18.5,1,1.0
-0.017750999,5.0,25.0,1,1.0
-0.010282001,6.0,10.2,1,1.0
-0.0021240017,6.0,17.5,1,1.0
-0.0035930027,3.5,31.5,1,1.0
-0.014566001,3.0,14.333333,1,1.0
-0.012388003,6.0,22.200001,1,0.5
-0.019404998,4.5,17.333334,1,1.0
-0.016260004,4.0,30.666666,1,1.0
-0.017415,3.5,23.0,1,1.0
-0.0012220009,5.0,32.0,1,0.0
-0.018008998,6.0,35.333332,1,1.0
-0.0010460007,4.6666665,35.333332,1,1.0
-0.018782003,5.0,25.5,1,1.0
-0.013638003,4.0,13.666667,1,1.0
-0.0049490007,6.0,17.833334,1,1.0
-0.0040120007,4.0,17.0,1,1.0
-0.015490001,6.0,17.0,1,0.0
-0.0093789967,2.0,14.5,1,1.0
-0.0010289974,4.0,27.5,1,0.5
-0.011961003,5.0,37.333332,1,1.0
-0.0050020013,4.0,18.4,1,1.0
-0.0062289974,6.0,39.5,1,0.5
-0.014076998,5.0,24.0,1,1.0
-0.019365994,4.5,38.666668,1,1.0
-0.0086320033,2.5,34.5,1,1.0
-0.0099979993,3.5,28.0,1,1.0
-0.012965997,4.0,30.799999,1,1.0
-0.0076119988,4.5,22.0,1,1.0
-0.010226002,3.0,24.75,1,1.0
-0.0061269975,5.0,17.0,1,0.5
-0.0012689966,3.0,11.0,1,1.0
-0.007832,3.0,13.333333,1,1.0
-0.0028950025,1.5,30.0,1,0.5
-0.0055959946,6.0,39.0,1,1.0
-0.0011710054,0.0,16.5,1,1.0
-0.013520999,2.5,15.0,1,1.0
-0.018017998,6.0,29.0,1,0.5
-0.012726006,5.0,17.666666,1,1.0
-0.010976997,,9.5,1,0.5
-0.018398,5.0,22.0,1,1.0
-0.0068749986,5.0,61.0,1,1.0
-0.010500995,6.0,21.5,1,1.0
-0.0027469981,6.0,21.5,1,1.0
-0.013218997,3.0,21.333334,1,1.0
-0.002438003,6.0,48.0,1,0.5
-0.0019910014,5.0,23.25,1,1.0
-0.017989999,5.3333335,32.200001,1,1.0
-0.0040449994,2.0,16.0,1,0.5
-0.0055039986,4.5,37.333332,1,0.5
-0.018292008,2.0,19.5,1,1.0
-0.00069299829,1.0,18.5,1,1.0
-0.001700995,3.75,25.666666,1,1.0
-0.010269999,4.0,37.333332,1,1.0
-0.0038410027,2.0,25.666666,1,1.0
-0.017680002,2.3333333,44.666668,1,0.5
-0.016257001,2.5,21.0,1,1.0
-0.0021240017,6.0,55.5,1,1.0
-0.0012530002,3.0,15.0,1,1.0
-0.0049910001,5.0,15.5,1,0.5
-0.012419998,4.5,14.333333,1,0.5
-0.0068749986,5.0,19.5,1,1.0
-0.015546998,6.0,14.0,1,1.0
-0.017221002,6.0,17.0,1,1.0
-0.0049829977,6.0,22.0,1,0.5
-0.016582003,5.0,33.5,1,1.0
-0.0023940033,6.0,44.5,1,1.0
-0.0084539969,,55.0,1,1.0
-0.0063599995,0.0,32.666668,1,1.0
-0.0090820016,6.0,18.75,1,0.5
-0.0069100014,4.0,17.666666,1,1.0
-0.018448999,4.0,18.0,1,1.0
-0.0066409977,4.0,27.0,1,1.0
-0.019340003,4.5,19.666666,1,1.0
-0.015336997,2.0,29.5,1,0.5
-0.0050550005,4.5,20.666666,1,0.5
-0.015954001,1.0,23.333334,1,1.0
-0.0030980024,3.5,16.25,1,0.5
-0.0096400054,2.4000001,30.6,1,1.0
-0.006566002,3.0,13.333333,1,1.0
-0.00099999947,5.0,16.0,1,1.0
-0.0030629982,4.5,19.5,1,1.0
-0.0066489996,4.5,28.5,1,1.0
-0.0027880012,5.0,43.5,1,1.0
-0.012078,5.5,39.333332,1,0.5
-0.0041379975,2.0,19.666666,1,1.0
-0.016593998,2.5,15.666667,1,1.0
-0.0011999996,6.0,52.0,1,1.0
-0.0079290038,4.5,35.200001,1,1.0
-0.0035600006,,53.0,1,1.0
-0.0052890005,4.25,47.25,1,0.0
-0.014599002,6.0,24.666666,1,0.5
-0.0063690012,1.6666666,19.142857,1,1.0
-0.0068900003,5.0,27.166666,1,1.0
-0.0068649999,2.5,23.666666,1,0.5
-0.010937003,3.0,57.0,1,1.0
-0.014919003,4.5,29.0,1,1.0
-0.011778997,4.0,47.0,1,1.0
-0.0073840013,6.0,22.666666,1,1.0
-0.0062940037,1.0,32.0,1,0.5
-0.018242,6.0,14.0,1,0.5
-0.015130004,6.0,39.0,1,1.0
-0.009744999,2.0,15.666667,1,1.0
-0.013391002,3.0,18.0,1,1.0
-0.017022999,5.0,21.25,1,1.0
-0.0018900014,3.0,21.5,1,0.0
-0.0085839992,0.0,15.8,1,0.5
-0.0050559989,6.0,25.5,1,1.0
-0.017938999,5.5,40.0,1,1.0
-0.0023920066,2.0,21.0,1,1.0
-0.0069880029,6.0,26.0,1,1.0
-0.0052880021,4.0,19.142857,1,1.0
-0.010937003,3.0,63.0,1,1.0
-0.00088600576,2.5,44.333332,1,0.5
-0.014599002,6.0,20.333334,1,1.0
-0.016414998,6.0,8.666667,1,1.0
-0.015891997,2.0,64.0,1,1.0
-0.0068160011,4.0,10.666667,1,0.5
-0.0080789989,2.0,16.0,1,1.0
-0.012404007,6.0,11.25,1,1.0
-0.0063430015,5.0,59.0,1,1.0
-0.0046299966,5.5,26.333334,1,1.0
-0.0086079976,2.0,19.333334,1,1.0
-0.018168001,2.5,36.333332,1,1.0
-0.0015720029,6.0,36.0,1,1.0
-0.014988,2.5,23.0,1,1.0
-0.014235003,3.5,27.200001,1,1.0
-0.019540997,6.0,41.666668,1,1.0
-0.014342001,6.0,26.0,1,0.0
-0.013884005,5.0,14.8,1,1.0
-0.0021240017,6.0,29.0,1,1.0
-0.019846996,,57.0,1,1.0
-0.0080789989,2.0,11.0,1,1.0
-0.0065010032,2.3333333,32.400002,1,1.0
-0.0030520025,6.0,34.5,1,1.0
-0.0095920023,1.0,13.5,1,1.0
-0.016217997,3.0,68.5,1,1.0
-0.0055059991,6.0,20.333334,1,1.0
-0.0074550002,3.75,17.6,1,1.0
-0.010526997,4.0,25.571428,1,0.5
-0.017409002,4.0,33.0,1,1.0
-0.0015609986,3.0,14.5,1,1.0
-0.0065879985,3.0,26.0,1,1.0
-0.0050579971,3.0,17.0,1,1.0
-0.0042079999,,6.5,1,0.0
-0.0020359966,4.0,36.666668,1,1.0
-0.019167004,2.0,20.666666,1,1.0
-0.019799003,1.5,17.0,1,1.0
-0.018938003,3.3333333,24.142857,1,1.0
-0.0024300008,6.0,32.5,1,1.0
-0.017518999,2.0,17.25,1,1.0
-0.0043029999,1.0,27.333334,1,1.0
-0.016208997,5.0,26.5,1,0.5
-0.0084420014,2.0,21.0,1,1.0
-0.013495994,1.0,14.333333,1,1.0
-0.015574996,6.0,32.0,1,1.0
-0.014176003,4.0,37.400002,1,1.0
-0.014475998,5.0,35.75,1,0.5
-0.012695997,5.5,35.666668,1,1.0
-0.017555004,4.0,13.5,1,1.0
-0.014089001,4.0,16.333334,1,1.0
-0.0087829949,3.0,27.0,1,1.0
-0.018148003,3.5,41.75,1,1.0
-0.0065200008,4.5,13.571428,1,1.0
-0.001574001,2.5,43.333332,1,0.5
-0.014728007,2.0,19.333334,1,1.0
-0.019589005,3.0,25.333334,1,0.5
-0.013305,5.0,44.25,1,1.0
-0.0095189977,4.5,22.0,1,0.5
-0.01167,6.0,8.75,1,1.0
-0.0029429994,3.5,26.333334,1,0.0
-0.0072730007,3.6666667,45.0,1,1.0
-0.019407002,3.6666667,22.0,1,1.0
-0.0042619975,2.5,33.0,1,1.0
-0.013781003,6.0,16.444445,1,0.5
-0.0021240017,6.0,26.0,1,1.0
-0.019907003,2.0,12.0,1,1.0
-0.015004,3.0,34.5,1,1.0
-0.0012999985,4.0,23.0,1,1.0
-0.0073089991,5.0,24.142857,1,1.0
-0.00052999874,5.0,14.0,1,1.0
-0.0050669997,2.0,40.333332,1,0.0
-0.015546998,6.0,11.0,1,1.0
-0.0062600016,4.0,59.0,1,0.0
-0.012839003,5.0,14.75,1,1.0
-0.015574996,6.0,23.333334,1,1.0
-0.002217001,4.5,20.25,1,1.0
-0.0010309941,5.0,22.666666,1,1.0
-0.011591,2.0,17.25,1,0.5
-0.0069100009,3.5,16.25,1,1.0
-0.011245003,4.0,28.5,1,1.0
-0.0057059987,5.0,13.0,1,1.0
-0.0012530002,3.0,16.0,1,0.0
-0.0015740073,2.0,10.0,1,1.0
-0.013410004,2.0,22.666666,1,0.5
-0.0089040017,6.0,17.666666,1,1.0
-0.001847995,2.0,14.666667,1,1.0
-0.016217997,3.0,60.0,1,1.0
-0.017052,3.5,28.333334,1,0.5
-0.0078189988,3.0,11.0,1,1.0
-0.0024300008,2.0,36.5,1,1.0
-0.010305,5.0,31.5,1,1.0
-0.015071003,4.5,15.5,1,1.0
-0.016619002,3.0,18.714285,1,0.5
-0.014616002,3.0,13.0,1,1.0
-0.018524004,2.5,39.0,1,0.5
-0.0014950014,4.0,31.0,1,0.5
-0.008421001,6.0,13.333333,1,0.0
-0.0045189979,6.0,25.0,1,0.0
-0.016302003,6.0,41.0,1,1.0
-0.01454,1.0,34.0,1,1.0
-0.0021240017,6.0,27.0,1,1.0
-0.014599002,4.0,26.666666,1,0.5
-0.018242,6.0,15.5,1,1.0
-0.0012999985,3.0,16.333334,1,1.0
-0.0065500005,5.0,64.0,1,1.0
-0.017181007,4.3333335,34.666668,1,1.0
-0.012569999,6.0,7.6666665,1,1.0
-0.015807999,6.0,18.200001,1,0.5
-0.015490001,3.0,20.0,1,0.5
-0.012483003,3.5,15.2,1,0.5
-0.015908999,6.0,12.5,1,1.0
-0.0070689963,5.0,30.5,1,1.0
-0.010563997,3.5,24.142857,1,1.0
-0.010937003,3.0,37.0,1,0.0
-0.010521,4.0,28.333334,1,0.5
-0.018242,6.0,14.0,1,1.0
-0.013305,3.5,21.5,1,0.0
-0.011590002,4.0,60.0,1,1.0
-0.018291002,1.0,18.0,1,1.0
-0.018881997,4.5,39.666668,1,1.0
-0.0030799971,4.0,16.333334,1,0.5
-0.018087002,2.5,28.25,1,0.5
-0.017332999,4.25,32.166668,1,1.0
-0.0024300008,6.0,52.0,1,1.0
-0.019403001,2.6666667,24.0,1,1.0
-0.003431997,4.3333335,25.25,1,1.0
-0.0099569988,3.0,32.0,1,0.5
-0.0057879975,5.5,29.0,1,1.0
-0.017212002,4.6666665,20.799999,1,1.0
-0.014013002,3.0,13.5,1,1.0
-0.0054809987,4.5,28.25,1,1.0
-0.010722997,6.0,19.75,1,0.5
-0.017475998,2.0,36.0,1,1.0
-0.019846996,,51.0,1,1.0
-0.016217997,3.0,30.0,1,1.0
-0.0027660031,6.0,27.0,1,1.0
-0.016086003,4.0,34.5,1,1.0
-0.0082019987,3.0,11.0,1,1.0
-0.0028029995,1.5,24.833334,1,0.5
-0.0045200004,2.6666667,20.200001,1,0.5
-0.017856,6.0,33.75,1,1.0
-0.0021060011,6.0,21.428572,1,1.0
-0.0062980028,6.0,25.0,1,1.0
-0.015546998,6.0,14.5,1,1.0
-0.0057629994,4.3333335,18.111111,1,1.0
-0.013337998,3.3333333,42.0,1,1.0
-0.013937003,4.0,36.0,1,1.0
-0.0065500005,5.0,26.0,1,1.0
-0.013808004,6.0,19.666666,1,1.0
-0.013842,2.0,29.6,1,1.0
-0.0050609978,3.0,35.0,1,1.0
-0.018167002,5.5,33.0,1,1.0
-0.0034039964,0.0,22.0,1,0.5
-0.0092319977,4.5,19.571428,1,0.5
