Group,Time,Trial,Condition,Subject,Y
Adults,646.4646464646464,-6,1,a07,8.311456777713387
Adults,666.6666666666666,-6,1,a07,8.822100348611368
Adults,686.8686868686868,-6,1,a07,9.705467662639945
Adults,707.070707070707,-6,1,a07,9.459235474818511
Adults,727.2727272727273,-6,1,a07,8.991341658484938
Adults,747.4747474747475,-6,1,a07,8.63795887040779
Adults,767.6767676767677,-6,1,a07,8.260567023292223
Adults,787.8787878787879,-6,1,a07,8.160649547672286
Adults,808.0808080808081,-6,1,a07,9.682121186679803
Adults,828.2828282828282,-6,1,a07,9.347975475938878
Adults,848.4848484848484,-6,1,a07,7.993085430812764
Adults,868.6868686868686,-6,1,a07,10.231147021694074
Adults,888.8888888888888,-6,1,a07,6.024851229061374
Adults,909.090909090909,-6,1,a07,8.206877038999261
Adults,929.2929292929292,-6,1,a07,8.64777496653641
Adults,949.4949494949494,-6,1,a07,6.086048701251732
Adults,969.6969696969696,-6,1,a07,9.469326294385379
Adults,989.8989898989898,-6,1,a07,7.443474138845768
Adults,1010.10101010101,-6,1,a07,8.928819550347393
Adults,1030.3030303030303,-6,1,a07,7.0956190212127535
Adults,1050.5050505050503,-6,1,a07,5.811212511662049
Adults,1070.7070707070707,-6,1,a07,7.806586944459498
Adults,1090.9090909090908,-6,1,a07,6.58165880474611
Adults,1111.111111111111,-6,1,a07,6.545263450577795
Adults,1131.3131313131312,-6,1,a07,6.063147476455342
Adults,1151.5151515151515,-6,1,a07,5.944436445360175
Adults,1171.7171717171716,-6,1,a07,5.147698084621402
Adults,1191.919191919192,-6,1,a07,5.020819954727881
Adults,1212.121212121212,-6,1,a07,4.7873911840494925
Adults,1232.3232323232323,-6,1,a07,5.8708342314144115
Adults,1252.5252525252524,-6,1,a07,3.1782169180129056
Adults,1272.7272727272727,-6,1,a07,4.906836044232331
Adults,1292.9292929292928,-6,1,a07,3.7725572715961353
Adults,1313.131313131313,-6,1,a07,4.274423446574794
Adults,1333.3333333333333,-6,1,a07,3.145530006710621
Adults,1353.5353535353534,-6,1,a07,0.8182883526150027
Adults,1373.7373737373737,-6,1,a07,0.8066691595889361
Adults,1393.9393939393938,-6,1,a07,1.0697555392537632
Adults,1414.141414141414,-6,1,a07,1.6611381569759138
Adults,1434.3434343434342,-6,1,a07,1.359893454686817
Adults,1454.5454545454545,-6,1,a07,0.5591519309609692
Adults,1474.7474747474746,-6,1,a07,0.16196682427062675
Adults,1494.949494949495,-6,1,a07,0.37529554099464224
Adults,1515.151515151515,-6,1,a07,-1.506866674161794
Adults,1535.3535353535353,-6,1,a07,-1.1537545996231025
Adults,1555.5555555555554,-6,1,a07,-2.176155776338755
Adults,1575.7575757575758,-6,1,a07,0.030787867072748165
Adults,1595.9595959595958,-6,1,a07,-3.792440444597461
Adults,1616.1616161616162,-6,1,a07,-4.103125480252952
Adults,1636.3636363636363,-6,1,a07,-4.135252684015349
Adults,1656.5656565656564,-6,1,a07,-2.9215124526573586
Adults,1676.7676767676767,-6,1,a07,-3.225051386783592
Adults,1696.9696969696968,-6,1,a07,-4.0470557526382995
Adults,1717.171717171717,-6,1,a07,-4.469516244126822
Adults,1737.3737373737372,-6,1,a07,-3.6349280349302417
Adults,1757.5757575757575,-6,1,a07,-5.880799608350022
Adults,1777.7777777777776,-6,1,a07,-4.973994078006311
Adults,1797.979797979798,-6,1,a07,-5.359581270235317
Adults,1818.181818181818,-6,1,a07,-6.230566912169864
Adults,1838.3838383838383,-6,1,a07,-5.61582683469514
Adults,1858.5858585858584,-6,1,a07,-5.318833292305683
Adults,1878.7878787878788,-6,1,a07,-6.9058846159655065
Adults,1898.9898989898988,-6,1,a07,-7.3779074012169605
Adults,1919.1919191919192,-6,1,a07,-4.979344294208253
Adults,1939.3939393939393,-6,1,a07,-7.322834670543005
Adults,1959.5959595959594,-6,1,a07,-10.179994719530685
Adults,1979.7979797979797,-6,1,a07,-7.055171332324685
Adults,2000.0,-6,1,a07,-6.986092051892503
Adults,0.0,-5,1,a07,-0.46598462955014186
Adults,20.2020202020202,-5,1,a07,0.5892919198227003
Adults,40.4040404040404,-5,1,a07,0.31973288521360477
Adults,60.6060606060606,-5,1,a07,-0.09305037544996408
Adults,80.8080808080808,-5,1,a07,1.8714353540633215
Adults,101.01010101010101,-5,1,a07,0.615413687174543
Adults,121.2121212121212,-5,1,a07,2.480268851996167
Adults,141.4141414141414,-5,1,a07,4.07732826891996
Adults,161.6161616161616,-5,1,a07,2.795242519793293
Adults,181.8181818181818,-5,1,a07,1.3932421184182107
Adults,202.02020202020202,-5,1,a07,3.6634442432117362
Adults,222.2222222222222,-5,1,a07,3.908650969647381
Adults,242.4242424242424,-5,1,a07,3.7143875640303543
Adults,262.6262626262626,-5,1,a07,6.66590678446674
Adults,282.8282828282828,-5,1,a07,4.437273737730533
Adults,303.030303030303,-5,1,a07,6.998753547430864
Adults,323.2323232323232,-5,1,a07,5.186957049699151
Adults,343.4343434343434,-5,1,a07,6.007055706669878
Adults,363.6363636363636,-5,1,a07,6.015308760702182
Adults,383.83838383838383,-5,1,a07,5.874675762596564
Adults,404.04040404040404,-5,1,a07,5.800236268602977
Adults,424.2424242424242,-5,1,a07,6.088402022040384
Adults,444.4444444444444,-5,1,a07,6.2990268506001765
Adults,464.6464646464646,-5,1,a07,7.592680151212379
Adults,484.8484848484848,-5,1,a07,7.13959709857155
Adults,505.050505050505,-5,1,a07,7.456370296913426
Adults,525.2525252525252,-5,1,a07,7.830332523630396
Adults,545.4545454545454,-5,1,a07,7.944039395900612
Adults,565.6565656565656,-5,1,a07,6.970539960351987
Adults,585.8585858585858,-5,1,a07,8.13680706163934
Adults,606.060606060606,-5,1,a07,7.678703568670641
Adults,626.2626262626262,-5,1,a07,8.375912543763024
Adults,646.4646464646464,-5,1,a07,7.764272796372383
Adults,666.6666666666666,-5,1,a07,8.302645921884764
Adults,686.8686868686868,-5,1,a07,8.523235723647016
Adults,707.070707070707,-5,1,a07,11.23205696078928
Adults,727.2727272727273,-5,1,a07,6.999803534117479
Adults,747.4747474747475,-5,1,a07,8.95592780380399
Adults,767.6767676767677,-5,1,a07,8.747366708781147
Adults,787.8787878787879,-5,1,a07,8.220128185446278
Adults,808.0808080808081,-5,1,a07,8.054822688177788
Adults,828.2828282828282,-5,1,a07,8.75639315668044
Adults,848.4848484848484,-5,1,a07,9.086826103793088
Adults,868.6868686868686,-5,1,a07,8.40744902556669
Adults,888.8888888888888,-5,1,a07,7.1857498874063594
Adults,909.090909090909,-5,1,a07,9.24969483993041
Adults,929.2929292929292,-5,1,a07,8.777420871677775
Adults,949.4949494949494,-5,1,a07,7.554112008275874
Adults,969.6969696969696,-5,1,a07,8.789172649579161
Adults,989.8989898989898,-5,1,a07,8.194890953628835
Adults,1010.10101010101,-5,1,a07,7.4577246270447315
Adults,1030.3030303030303,-5,1,a07,7.984856723682002
Adults,1050.5050505050503,-5,1,a07,7.080638639319107
Adults,1070.7070707070707,-5,1,a07,5.995235173582023
Adults,1090.9090909090908,-5,1,a07,6.999837502219034
Adults,1111.111111111111,-5,1,a07,9.126938805376591
Adults,1131.3131313131312,-5,1,a07,6.798832076916603
Adults,1151.5151515151515,-5,1,a07,5.915681386402816
Adults,1171.7171717171716,-5,1,a07,6.708552433753098
Adults,1191.919191919192,-5,1,a07,5.360373365442819
Adults,1212.121212121212,-5,1,a07,4.380619656352764
Adults,1232.3232323232323,-5,1,a07,4.439007412607149
Adults,1252.5252525252524,-5,1,a07,6.094548135945152
Adults,1272.7272727272727,-5,1,a07,5.835075604635082
Adults,1292.9292929292928,-5,1,a07,4.015798714734469
Adults,1313.131313131313,-5,1,a07,5.566036336073358
Adults,1333.3333333333333,-5,1,a07,3.1720709614166265
Adults,1353.5353535353534,-5,1,a07,4.065072504919614
Adults,1373.7373737373737,-5,1,a07,0.8068033347709016
Adults,1393.9393939393938,-5,1,a07,3.0270635385949176
Adults,1414.141414141414,-5,1,a07,4.374699701802336
Adults,1434.3434343434342,-5,1,a07,0.20288121131754933
Adults,1454.5454545454545,-5,1,a07,1.0156056571115588
Adults,1474.7474747474746,-5,1,a07,3.3083387123626977
Adults,1494.949494949495,-5,1,a07,1.2018435448159057
Adults,1515.151515151515,-5,1,a07,2.3103068999413576
Adults,1535.3535353535353,-5,1,a07,0.8665231230325332
Adults,1555.5555555555554,-5,1,a07,2.094650494546186
Adults,1575.7575757575758,-5,1,a07,-0.288246013728608
Adults,1595.9595959595958,-5,1,a07,-0.7637922166266922
Adults,1616.1616161616162,-5,1,a07,-3.0211216879301945
Adults,1636.3636363636363,-5,1,a07,-2.415084551170189
Adults,1656.5656565656564,-5,1,a07,-2.164291979938586
Adults,1676.7676767676767,-5,1,a07,-1.0237404508158257
Adults,1696.9696969696968,-5,1,a07,-2.502245540628527
Adults,1717.171717171717,-5,1,a07,-1.4230071134224747
Adults,1737.3737373737372,-5,1,a07,-1.011846037547842
Adults,1757.5757575757575,-5,1,a07,-2.651435179236311
Adults,1777.7777777777776,-5,1,a07,-3.3974499235365747
Adults,1797.979797979798,-5,1,a07,-5.442263240815982
Adults,1818.181818181818,-5,1,a07,-3.249483867323337
Adults,1838.3838383838383,-5,1,a07,-2.7453765920473154
Adults,1858.5858585858584,-5,1,a07,-5.175311980506079
Adults,1878.7878787878788,-5,1,a07,-5.410464992808137
Adults,1898.9898989898988,-5,1,a07,-4.506785991007858
Adults,1919.1919191919192,-5,1,a07,-5.836795750966725
Adults,1939.3939393939393,-5,1,a07,-7.565644126758147
Adults,1959.5959595959594,-5,1,a07,-7.339580138247883
Adults,1979.7979797979797,-5,1,a07,-5.281970674904353
Adults,2000.0,-5,1,a07,-5.167509330020463
Adults,0.0,-4,1,a07,-0.21170541313489677
Adults,20.2020202020202,-4,1,a07,0.7313041541827633
Adults,40.4040404040404,-4,1,a07,0.2708859546140242
Adults,60.6060606060606,-4,1,a07,0.7914962399857537
Adults,80.8080808080808,-4,1,a07,1.570479218880865
Adults,101.01010101010101,-4,1,a07,0.8243493220206088
Adults,121.2121212121212,-4,1,a07,1.095339758374176
Adults,141.4141414141414,-4,1,a07,3.2758390514841427
Adults,161.6161616161616,-4,1,a07,1.7587833625444707
Adults,181.8181818181818,-4,1,a07,4.139130614771194
Adults,202.02020202020202,-4,1,a07,1.8800984540818484
Adults,222.2222222222222,-4,1,a07,3.42293703142201
Adults,242.4242424242424,-4,1,a07,1.7936944914325075
Adults,262.6262626262626,-4,1,a07,4.406568802289365
Adults,282.8282828282828,-4,1,a07,4.75793446676359
Adults,303.030303030303,-4,1,a07,5.4383397998545755
Adults,323.2323232323232,-4,1,a07,4.0771405499553435
Adults,343.4343434343434,-4,1,a07,2.8645205712953627
Adults,363.6363636363636,-4,1,a07,5.231550105634589
Adults,383.83838383838383,-4,1,a07,4.365908726681571
Adults,404.04040404040404,-4,1,a07,5.768732976651785
Adults,424.2424242424242,-4,1,a07,7.222094776801116
Adults,444.4444444444444,-4,1,a07,7.143984213040079
Adults,464.6464646464646,-4,1,a07,7.759561311068267
Adults,484.8484848484848,-4,1,a07,7.310960248513004
Adults,505.050505050505,-4,1,a07,7.167616231831819
Adults,525.2525252525252,-4,1,a07,8.910773391380442
Adults,545.4545454545454,-4,1,a07,7.717178015555545
Adults,565.6565656565656,-4,1,a07,8.125504693348887
Adults,585.8585858585858,-4,1,a07,8.575373653681407
Adults,606.060606060606,-4,1,a07,7.470278891891804
Adults,626.2626262626262,-4,1,a07,7.432505253779616
Adults,646.4646464646464,-4,1,a07,6.725968682988826
Adults,666.6666666666666,-4,1,a07,8.16028319019962
Adults,686.8686868686868,-4,1,a07,8.883138438379458
Adults,707.070707070707,-4,1,a07,7.819259932397902
Adults,727.2727272727273,-4,1,a07,8.781107387116748
Adults,747.4747474747475,-4,1,a07,8.47300845284978
Adults,767.6767676767677,-4,1,a07,8.848887313494485
Adults,787.8787878787879,-4,1,a07,7.80487954887607
Adults,808.0808080808081,-4,1,a07,8.117889372378253
Adults,828.2828282828282,-4,1,a07,8.01873461360726
Adults,848.4848484848484,-4,1,a07,8.424917225416841
Adults,868.6868686868686,-4,1,a07,8.85871711024318
Adults,888.8888888888888,-4,1,a07,8.038370965331849
Adults,909.090909090909,-4,1,a07,6.56436682611749
Adults,929.2929292929292,-4,1,a07,7.64185373291272
Adults,949.4949494949494,-4,1,a07,6.931785728968714
Adults,969.6969696969696,-4,1,a07,7.315442657183661
Adults,989.8989898989898,-4,1,a07,8.217301295765338
Adults,1010.10101010101,-4,1,a07,8.108588144145505
Adults,1030.3030303030303,-4,1,a07,9.236743141333964
Adults,1050.5050505050503,-4,1,a07,7.311928666305851
Adults,1070.7070707070707,-4,1,a07,6.8265041791463315
Adults,1090.9090909090908,-4,1,a07,7.240111812506805
Adults,1111.111111111111,-4,1,a07,6.247844267790188
Adults,1131.3131313131312,-4,1,a07,7.47924621375615
Adults,1151.5151515151515,-4,1,a07,6.9773663120815
Adults,1171.7171717171716,-4,1,a07,6.6990729230087815
Adults,1191.919191919192,-4,1,a07,7.274937024804864
Adults,1212.121212121212,-4,1,a07,7.594370307122379
Adults,1232.3232323232323,-4,1,a07,5.37794961866571
Adults,1252.5252525252524,-4,1,a07,6.729665782364902
Adults,1272.7272727272727,-4,1,a07,5.539244393925988
Adults,1292.9292929292928,-4,1,a07,6.6407729721839885
Adults,1313.131313131313,-4,1,a07,6.393099963651329
Adults,1333.3333333333333,-4,1,a07,5.366175307414681
Adults,1353.5353535353534,-4,1,a07,5.880412776579785
Adults,1373.7373737373737,-4,1,a07,3.8437271331320595
Adults,1393.9393939393938,-4,1,a07,2.3405590123801536
Adults,1414.141414141414,-4,1,a07,3.1746858443118464
Adults,1434.3434343434342,-4,1,a07,1.5668945366057392
Adults,1454.5454545454545,-4,1,a07,2.9573997756630677
Adults,1474.7474747474746,-4,1,a07,2.2110424352577502
Adults,1494.949494949495,-4,1,a07,2.1025255522772555
Adults,1515.151515151515,-4,1,a07,0.7986270979941974
Adults,1535.3535353535353,-4,1,a07,1.6539778472076558
Adults,1555.5555555555554,-4,1,a07,1.7871575563760473
Adults,1575.7575757575758,-4,1,a07,0.5942566859773599
Adults,1595.9595959595958,-4,1,a07,0.43547650069321164
Adults,1616.1616161616162,-4,1,a07,-0.3858168803145009
Adults,1636.3636363636363,-4,1,a07,-0.3644989622434949
Adults,1656.5656565656564,-4,1,a07,-1.3507817431032532
Adults,1676.7676767676767,-4,1,a07,-1.8686400579845368
Adults,1696.9696969696968,-4,1,a07,-1.05064477536974
Adults,1717.171717171717,-4,1,a07,-2.6293279822397206
Adults,1737.3737373737372,-4,1,a07,-3.126104935286959
Adults,1757.5757575757575,-4,1,a07,-1.8888909977605548
Adults,1777.7777777777776,-4,1,a07,-1.8969911752307127
Adults,1797.979797979798,-4,1,a07,-1.9769290498734655
Adults,1818.181818181818,-4,1,a07,-4.230835453589359
Adults,1838.3838383838383,-4,1,a07,-1.7400750172270678
Adults,1858.5858585858584,-4,1,a07,-3.8839100119439327
Adults,1878.7878787878788,-4,1,a07,-3.141988239342993
Adults,1898.9898989898988,-4,1,a07,-5.800201726025881
Adults,1919.1919191919192,-4,1,a07,-3.8574200723744845
Adults,1939.3939393939393,-4,1,a07,-4.429746201742359
Adults,1959.5959595959594,-4,1,a07,-4.62497295861169
Adults,1979.7979797979797,-4,1,a07,-3.5536763558480944
Adults,2000.0,-4,1,a07,-5.078519736804205
Adults,0.0,-3,1,a07,1.2475159563490092
Adults,20.2020202020202,-3,1,a07,0.14007908628185273
Adults,40.4040404040404,-3,1,a07,1.6951672280330472
Adults,60.6060606060606,-3,1,a07,1.2044477311200845
Adults,80.8080808080808,-3,1,a07,0.6741609651297382
Adults,101.01010101010101,-3,1,a07,2.2487567802927813
Adults,121.2121212121212,-3,1,a07,1.1639478486977681
Adults,141.4141414141414,-3,1,a07,2.5379991018663333
Adults,161.6161616161616,-3,1,a07,3.4753916774809803
Adults,181.8181818181818,-3,1,a07,2.4611516263062185
Adults,202.02020202020202,-3,1,a07,2.533222878662202
Adults,222.2222222222222,-3,1,a07,5.618745891436976
Adults,242.4242424242424,-3,1,a07,4.7348499788486995
Adults,262.6262626262626,-3,1,a07,4.334223511757862
Adults,282.8282828282828,-3,1,a07,6.208000873234301
Adults,303.030303030303,-3,1,a07,4.425537349487199
Adults,323.2323232323232,-3,1,a07,5.974656855494193
Adults,343.4343434343434,-3,1,a07,5.360291020669957
Adults,363.6363636363636,-3,1,a07,6.487020049295866
Adults,383.83838383838383,-3,1,a07,6.637794172609261
Adults,404.04040404040404,-3,1,a07,7.120073592164308
Adults,424.2424242424242,-3,1,a07,6.815672969775079
Adults,444.4444444444444,-3,1,a07,7.384464198045182
Adults,464.6464646464646,-3,1,a07,5.932466081263028
Adults,484.8484848484848,-3,1,a07,8.174737424278026
Adults,505.050505050505,-3,1,a07,5.398044671363864
Adults,525.2525252525252,-3,1,a07,5.4553958724416285
Adults,545.4545454545454,-3,1,a07,6.735148669774908
Adults,565.6565656565656,-3,1,a07,7.69349181639428
Adults,585.8585858585858,-3,1,a07,7.919523128495386
Adults,606.060606060606,-3,1,a07,8.883146392114938
Adults,626.2626262626262,-3,1,a07,8.967929287666736
Adults,646.4646464646464,-3,1,a07,7.414878379822249
Adults,666.6666666666666,-3,1,a07,8.669080631996755
Adults,686.8686868686868,-3,1,a07,8.56992934998846
Adults,707.070707070707,-3,1,a07,9.302738112376835
Adults,727.2727272727273,-3,1,a07,8.135051688685024
Adults,747.4747474747475,-3,1,a07,8.59089009715723
Adults,767.6767676767677,-3,1,a07,7.652104770443934
Adults,787.8787878787879,-3,1,a07,8.213922471444167
Adults,808.0808080808081,-3,1,a07,7.3077282475954695
Adults,828.2828282828282,-3,1,a07,6.190093475144617
Adults,848.4848484848484,-3,1,a07,9.057426266041979
Adults,868.6868686868686,-3,1,a07,8.51057202218905
Adults,888.8888888888888,-3,1,a07,7.457589656040021
Adults,909.090909090909,-3,1,a07,6.571017884256056
Adults,929.2929292929292,-3,1,a07,6.070083730901321
Adults,949.4949494949494,-3,1,a07,6.97722539011611
Adults,969.6969696969696,-3,1,a07,7.7501681490551855
Adults,989.8989898989898,-3,1,a07,7.787713709824417
Adults,1010.10101010101,-3,1,a07,6.902700026628628
Adults,1030.3030303030303,-3,1,a07,6.263661346297711
Adults,1050.5050505050503,-3,1,a07,8.074843302561773
Adults,1070.7070707070707,-3,1,a07,6.223311823923926
Adults,1090.9090909090908,-3,1,a07,6.268413047532827
Adults,1111.111111111111,-3,1,a07,5.3549460306876435
Adults,1131.3131313131312,-3,1,a07,6.100976453522509
Adults,1151.5151515151515,-3,1,a07,6.173101031144489
Adults,1171.7171717171716,-3,1,a07,5.805673779224476
Adults,1191.919191919192,-3,1,a07,5.43419477379064
Adults,1212.121212121212,-3,1,a07,6.057823001125308
Adults,1232.3232323232323,-3,1,a07,5.0180296253342735
Adults,1252.5252525252524,-3,1,a07,3.3997288225083917
Adults,1272.7272727272727,-3,1,a07,3.1487303445968564
Adults,1292.9292929292928,-3,1,a07,2.970736388651207
Adults,1313.131313131313,-3,1,a07,2.821204556032639
Adults,1333.3333333333333,-3,1,a07,4.823755701001209
Adults,1353.5353535353534,-3,1,a07,2.1130576324401518
Adults,1373.7373737373737,-3,1,a07,2.3997497449846246
Adults,1393.9393939393938,-3,1,a07,2.6407392918141146
Adults,1414.141414141414,-3,1,a07,1.4320744684590598
Adults,1434.3434343434342,-3,1,a07,2.731572731911326
Adults,1454.5454545454545,-3,1,a07,-0.21031968258107292
Adults,1474.7474747474746,-3,1,a07,1.9784141422955712
Adults,1494.949494949495,-3,1,a07,1.266545688019118
Adults,1515.151515151515,-3,1,a07,2.4040664471090993
Adults,1535.3535353535353,-3,1,a07,-0.34180994628506195
Adults,1555.5555555555554,-3,1,a07,-0.2632824676887114
Adults,1575.7575757575758,-3,1,a07,0.6279783323447449
Adults,1595.9595959595958,-3,1,a07,-2.654414842493359
Adults,1616.1616161616162,-3,1,a07,-1.6368976879322505
Adults,1636.3636363636363,-3,1,a07,-1.8619077351528535
Adults,1656.5656565656564,-3,1,a07,-2.531113220229898
Adults,1676.7676767676767,-3,1,a07,-1.609342535608954
Adults,1696.9696969696968,-3,1,a07,-3.1128760427421334
Adults,1717.171717171717,-3,1,a07,-3.6855218204731317
Adults,1737.3737373737372,-3,1,a07,-2.981485020529569
Adults,1757.5757575757575,-3,1,a07,-3.8619320042032133
Adults,1777.7777777777776,-3,1,a07,-3.6446915435695955
Adults,1797.979797979798,-3,1,a07,-5.812090958210547
Adults,1818.181818181818,-3,1,a07,-4.410899961636371
Adults,1838.3838383838383,-3,1,a07,-3.662029027010342
Adults,1858.5858585858584,-3,1,a07,-5.897440494119732
Adults,1878.7878787878788,-3,1,a07,-7.406242011159835
Adults,1898.9898989898988,-3,1,a07,-4.987835460661853
Adults,1919.1919191919192,-3,1,a07,-7.698395380483273
Adults,1939.3939393939393,-3,1,a07,-6.28757918206996
Adults,1959.5959595959594,-3,1,a07,-4.823883728425605
Adults,1979.7979797979797,-3,1,a07,-7.33013334295229
Adults,2000.0,-3,1,a07,-7.927929230422065
Adults,0.0,-2,1,a07,0.9477818174830468
Adults,20.2020202020202,-2,1,a07,2.410652491088808
Adults,40.4040404040404,-2,1,a07,2.305632081664272
Adults,60.6060606060606,-2,1,a07,2.5370554928676747
Adults,80.8080808080808,-2,1,a07,1.2709676781864783
Adults,101.01010101010101,-2,1,a07,0.6120988646785959
Adults,121.2121212121212,-2,1,a07,2.3564969590752285
Adults,141.4141414141414,-2,1,a07,1.6093325366650246
Adults,161.6161616161616,-2,1,a07,4.15399955937232
Adults,181.8181818181818,-2,1,a07,2.8099707808371237
Adults,202.02020202020202,-2,1,a07,3.440286258133014
Adults,222.2222222222222,-2,1,a07,5.899705074351983
Adults,242.4242424242424,-2,1,a07,4.266387835684848
Adults,262.6262626262626,-2,1,a07,3.3373759279740325
Adults,282.8282828282828,-2,1,a07,5.704436763063063
Adults,303.030303030303,-2,1,a07,3.056198834037194
Adults,323.2323232323232,-2,1,a07,6.398343714996995
Adults,343.4343434343434,-2,1,a07,7.130067845139822
Adults,363.6363636363636,-2,1,a07,3.0548896559981302
Adults,383.83838383838383,-2,1,a07,5.362668673836538
Adults,404.04040404040404,-2,1,a07,5.976519018462108
Adults,424.2424242424242,-2,1,a07,6.250438528932733
Adults,444.4444444444444,-2,1,a07,6.919391545017662
Adults,464.6464646464646,-2,1,a07,6.659486785434465
Adults,484.8484848484848,-2,1,a07,6.414177476248822
Adults,505.050505050505,-2,1,a07,6.844655047171925
Adults,525.2525252525252,-2,1,a07,7.6091132970507465
Adults,545.4545454545454,-2,1,a07,6.644136527681462
Adults,565.6565656565656,-2,1,a07,6.486693432246057
Adults,585.8585858585858,-2,1,a07,8.093079577578125
Adults,606.060606060606,-2,1,a07,7.932020434147468
Adults,626.2626262626262,-2,1,a07,6.605792307719519
Adults,646.4646464646464,-2,1,a07,8.93412269428285
Adults,666.6666666666666,-2,1,a07,6.801474921793288
Adults,686.8686868686868,-2,1,a07,7.423619250765371
Adults,707.070707070707,-2,1,a07,8.038936649307628
Adults,727.2727272727273,-2,1,a07,7.93630963013984
Adults,747.4747474747475,-2,1,a07,6.717366857112534
Adults,767.6767676767677,-2,1,a07,7.228667147019115
Adults,787.8787878787879,-2,1,a07,9.178352911751116
Adults,808.0808080808081,-2,1,a07,6.744008081111966
Adults,828.2828282828282,-2,1,a07,7.267483039470455
Adults,848.4848484848484,-2,1,a07,7.806922158171403
Adults,868.6868686868686,-2,1,a07,7.487129055602484
Adults,888.8888888888888,-2,1,a07,6.883518780249139
Adults,909.090909090909,-2,1,a07,6.583520932078091
Adults,929.2929292929292,-2,1,a07,6.187867320510471
Adults,949.4949494949494,-2,1,a07,6.880978205263082
Adults,969.6969696969696,-2,1,a07,7.991767950914591
Adults,989.8989898989898,-2,1,a07,8.53091936363047
Adults,1010.10101010101,-2,1,a07,7.774969195428852
Adults,1030.3030303030303,-2,1,a07,5.841435432029486
Adults,1050.5050505050503,-2,1,a07,7.509230290117706
Adults,1070.7070707070707,-2,1,a07,6.4577213263203905
Adults,1090.9090909090908,-2,1,a07,5.804955587925011
Adults,1111.111111111111,-2,1,a07,4.580484929900735
Adults,1131.3131313131312,-2,1,a07,5.487079804716777
Adults,1151.5151515151515,-2,1,a07,5.0911532564712205
Adults,1171.7171717171716,-2,1,a07,6.19172251770904
Adults,1191.919191919192,-2,1,a07,5.59155171433896
Adults,1212.121212121212,-2,1,a07,5.823888259199615
Adults,1232.3232323232323,-2,1,a07,3.750378789094763
Adults,1252.5252525252524,-2,1,a07,2.656972026206784
Adults,1272.7272727272727,-2,1,a07,2.9751408955264305
Adults,1292.9292929292928,-2,1,a07,3.2537372810362397
Adults,1313.131313131313,-2,1,a07,2.7183426558965285
Adults,1333.3333333333333,-2,1,a07,2.9965676973162907
Adults,1353.5353535353534,-2,1,a07,4.938904849554422
Adults,1373.7373737373737,-2,1,a07,0.12479755788644997
Adults,1393.9393939393938,-2,1,a07,2.2334038042043254
Adults,1414.141414141414,-2,1,a07,2.0825272809842335
Adults,1434.3434343434342,-2,1,a07,1.537434234949306
Adults,1454.5454545454545,-2,1,a07,0.725578281575317
Adults,1474.7474747474746,-2,1,a07,0.3175016503384732
Adults,1494.949494949495,-2,1,a07,1.7018194294632263
Adults,1515.151515151515,-2,1,a07,0.5104012585442685
Adults,1535.3535353535353,-2,1,a07,0.6482972839320879
Adults,1555.5555555555554,-2,1,a07,-1.5158168596160462
Adults,1575.7575757575758,-2,1,a07,-0.5258622987059851
Adults,1595.9595959595958,-2,1,a07,-2.6366437907319376
Adults,1616.1616161616162,-2,1,a07,-1.1412927719912258
Adults,1636.3636363636363,-2,1,a07,-2.0342379702609596
Adults,1656.5656565656564,-2,1,a07,-0.7411268836051916
Adults,1676.7676767676767,-2,1,a07,-1.8852464643907718
Adults,1696.9696969696968,-2,1,a07,-1.3672692054362023
Adults,1717.171717171717,-2,1,a07,-1.2391626861963756
Adults,1737.3737373737372,-2,1,a07,-2.32973719786445
Adults,1757.5757575757575,-2,1,a07,-2.963901314316291
Adults,1777.7777777777776,-2,1,a07,-3.789161558203312
Adults,1797.979797979798,-2,1,a07,-5.407938156457896
Adults,1818.181818181818,-2,1,a07,-4.110822964131788
Adults,1838.3838383838383,-2,1,a07,-4.112622472373943
Adults,1858.5858585858584,-2,1,a07,-4.689790768472228
Adults,1878.7878787878788,-2,1,a07,-6.910954121881161
Adults,1898.9898989898988,-2,1,a07,-5.540328299127397
Adults,1919.1919191919192,-2,1,a07,-5.391213106436691
Adults,1939.3939393939393,-2,1,a07,-5.826826852111139
Adults,1959.5959595959594,-2,1,a07,-5.719619219825981
Adults,1979.7979797979797,-2,1,a07,-4.016521394205217
Adults,2000.0,-2,1,a07,-8.425625602176218
Adults,0.0,-1,1,a07,-1.1828408628540283
Adults,20.2020202020202,-1,1,a07,0.42353620278663606
Adults,40.4040404040404,-1,1,a07,0.46550082044798274
Adults,60.6060606060606,-1,1,a07,-0.6848753582267906
Adults,80.8080808080808,-1,1,a07,0.3652649985756844
Adults,101.01010101010101,-1,1,a07,1.9351672045571167
Adults,121.2121212121212,-1,1,a07,0.7863898709341233
Adults,141.4141414141414,-1,1,a07,2.60785190042133
Adults,161.6161616161616,-1,1,a07,3.0721217780864336
Adults,181.8181818181818,-1,1,a07,2.548785292736889
Adults,202.02020202020202,-1,1,a07,3.0180238951208764
Adults,222.2222222222222,-1,1,a07,3.4691481794237493
Adults,242.4242424242424,-1,1,a07,4.0385159517145715
Adults,262.6262626262626,-1,1,a07,2.296987161046739
Adults,282.8282828282828,-1,1,a07,2.9732118010394055
Adults,303.030303030303,-1,1,a07,3.387742210489944
