"",x
2385,0.0000722383133325462
2386,0.0000798386895085212
2387,0.0000881104468472326
2388,0.0000977688778482657
2389,0.000109312969763512
2390,0.000122737894367677
2391,0.000137639322862831
2392,0.000153693588352152
2393,0.000171357765404401
2394,0.000190838708965891
2395,0.000212470495100658
2396,0.000240096501407695
2397,0.000271146098503964
2398,0.000303805833873093
2399,0.000337417267236246
2400,0.000373485414933294
2401,0.000415637920847044
2402,0.000464476875767857
2403,0.000516218772210022
2404,0.000568249732082464
2405,0.000620464348120097
2406,0.000674044351389357
2407,0.000723447010883817
2408,0.000771615462458287
2409,0.000818246028348666
2410,0.000863131663852198
2411,0.000906095835587995
2412,0.000947035131149085
2413,0.000985808084120142
2414,0.00102239232007861
2415,0.0010568125210693
2416,0.00108898000452659
2417,0.00111901547112618
2418,0.00114692718913777
2419,0.00117281435682354
2420,0.00119678595027066
2421,0.0000312870559192675
2422,2.17472534255595e-6
2423,1.7308783795239e-6
2424,1.48980442594084e-6
2425,1.18027250631806e-6
2426,9.99500730655625e-7
2427,9.22813301083735e-7
2428,8.46128118114993e-7
2429,7.42059115169347e-7
2430,6.10609414886356e-7
2431,5.03811340537307e-7
2432,5.03811340537307e-7
2433,7.39320757786058e-7
2434,1.16657534966141e-6
2435,1.75279038887656e-6
2436,2.34735063308762e-6
2437,2.84063091488157e-6
2438,3.27643634948522e-6
2439,3.62458378065723e-6
2440,3.91519871431607e-6
2441,4.22778324107674e-6
2442,4.51572185687909e-6
2443,4.64461951840678e-6
2444,4.59251142636176e-6
2445,4.38134798630836e-6
2446,4.09890579583778e-6
2447,3.86584583847603e-6
2448,3.66296226843191e-6
2449,3.53959428672967e-6
2450,3.4710584133874e-6
2451,3.42993756467285e-6
2452,3.38607679718434e-6
2453,3.37237045144109e-6
2454,3.46283256395707e-6
2455,3.60538494425895e-6
2456,3.82745225291761e-6
2457,4.0742146554198e-6
2458,4.34567882795387e-6
2459,4.64185219081551e-6
2460,4.93531486623444e-6
2461,5.30561681743159e-6
2462,5.8049193287164e-6
2463,6.35919829660016e-6
2464,7.0206400372538e-6
2465,7.76735587702501e-6
2466,8.57469582857931e-6
2467,9.54162238558135e-6
2468,0.0000107865067779401
2469,0.0000122822378657266
2470,0.0000140072225787455
2471,0.0000158434694122428
2472,0.0000177029830142449
2473,0.0000195830425478138
2474,0.0000214395084747212
2475,0.00002334413957521
2476,0.0000253689018745823
2477,0.0000275915070829649
2478,0.0000301647074839249
2479,0.0000332419342813617
2480,0.000036794374250802
2481,0.0000406599281066984
2482,0.0000448232085868697
2483,0.0000495783346644865
2484,0.0000549506860303805
2485,0.0000608430709888732
2486,0.0000672308863735281
2487,0.0000739149734133139
2488,0.0000807505712846017
2489,0.0000875802130817539
2490,0.0000946136062612429
2491,0.000102142293054391
2492,0.000110409998585405
2493,0.000119615143037132
2494,0.000129893585184462
2495,0.000141332327055331
2496,0.000153803816202148
2497,0.000167374206138164
2498,0.000182451699219299
2499,0.000199198875534473
2500,0.000217616185541168
2501,0.000237996626170808
2502,0.000260170134697468
2503,0.000283669580471329
2504,0.000308221716732287
2505,0.000334258354641331
2506,0.000366414235684942
2507,0.000402495376709945
2508,0.000439790665442678
2509,0.000477065493670013
2510,0.000515601474749762
2511,0.000559080366453147
2512,0.000609650704302194
2513,0.000664765529941879
2514,0.000721401332020262
2515,0.00077639273635311
2516,0.000829362046151321
2517,0.000878477660140069
2518,0.00092548883281912
2519,0.000970916965981623
2520,0.00101480679828932
2521,0.00105712685070492
2522,0.00109787063574561
2523,0.00113706265811363
2524,0.00117482883932856
2525,0.00121127180876466
2526,0.0012464792808436
2527,0.00128067546292233
2528,0.00131399486154475
2529,0.00134672325079941
2530,0.00137909368971436
2531,0.000024084640727395
2532,1.52266857603203e-6
2533,1.19944311716601e-6
2534,9.55678191708509e-7
2535,8.18741284616323e-7
2536,7.88616367682999e-7
2537,7.33844125184094e-7
2538,6.57164284191281e-7
2539,6.02394671386513e-7
2540,5.25718610425589e-7
2541,4.49044795396213e-7
2542,4.2440007193256e-7
2543,4.79166124087708e-7
2544,5.88701515013589e-7
2545,7.50274351654832e-7
2546,9.39244513614577e-7
2547,1.07892621633454e-6
2548,1.19122451072282e-6
2549,1.27339701198695e-6
2550,1.32544100741618e-6
2551,1.37748601684036e-6
2552,1.42953204029955e-6
2553,1.42953204029955e-6
2554,1.4267929706264e-6
2555,1.35009386766629e-6
2556,1.29804937894581e-6
2557,1.24600590419978e-6
2558,1.21861507044669e-6
2559,1.21861507044669e-6
2560,1.26791906445401e-6
2561,1.31996300508075e-6
2562,1.3966613132627e-6
2563,1.47610091108432e-6
2564,1.61307070158053e-6
2565,1.75552605964147e-6
2566,1.95004484812396e-6
2567,2.1692377443958e-6
2568,2.41585073061571e-6
2569,2.68715088466109e-6
2570,2.98040506783257e-6
2571,3.30384308631834e-6
2572,3.65473436025397e-6
2573,4.05502556316274e-6
2574,4.45537569567986e-6
2575,4.88321202152974e-6
2576,5.34128983607033e-6
2577,5.85431820685931e-6
2578,6.42232801563327e-6
2579,7.01790455475274e-6
2580,7.62184425808934e-6
2581,8.2588685477103e-6
2582,8.95372290348387e-6
2583,9.75865674567172e-6
2584,0.000010739737791433
2585,0.0000118531565291913
2586,0.0000130963252833593
2587,0.0000143785864706871
2588,0.0000157385392055759
2589,0.00001712395446607
2590,0.0000185817404424903
2591,0.000020150632858628
2592,0.0000218942945667648
2593,0.0000239041897541074
2594,0.0000262334260303632
2595,0.0000288385638349928
2596,0.0000317287169078368
2597,0.0000348243632297242
2598,0.0000380789529574718
2599,0.0000414624263317667
2600,0.0000451172373142446
2601,0.000049108615825333
2602,0.0000536139498869074
2603,0.0000588511482494646
2604,0.0000649870172974625
2605,0.0000719405040045379
2606,0.0000793655292917539
2607,0.0000874722002376677
2608,0.0000969727309894845
2609,0.000108379966202744
2610,0.000121686192563313
2611,0.000136458599988288
2612,0.000152379096193777
2613,0.000169921684081629
2614,0.000189293136851155
2615,0.000210809747351665
2616,0.000238205167863685
2617,0.000268966235922396
2618,0.000301408803783136
2619,0.000334956995592891
2620,0.000371082857929741
2621,0.000413315139705128
2622,0.000462170365056019
2623,0.000513937285271968
2624,0.000566098438669334
2625,0.000618667278908171
2626,0.000672828318868733
2627,0.000723169013045102
2628,0.000772396849401228
2629,0.00082025045878316
2630,0.000866594547574037
2631,0.000911714645058507
2632,0.00095556698383504
2633,0.000998092504594797
2634,0.00103934464524804
2635,0.00107943040576719
2636,0.00111838229354626
2637,0.00115643153183689
2638,0.00119373175457894
2639,0.00123055939360383
2640,0.00126725331176633
2641,0.0000303246880567532
2642,2.10349207073139e-6
2643,1.65417867313552e-6
2644,1.41858897027358e-6
2645,1.12823486784431e-6
2646,9.584204392827e-7
2647,8.87211094171904e-7
2648,8.16003776475637e-7
2649,7.17412666153019e-7
2650,5.91440721473414e-7
2651,4.8738160705221e-7
2652,4.8738160705221e-7
2653,7.11935951386442e-7
2654,1.1282312512625e-6
2655,1.69800269184086e-6
2656,2.2843318553406e-6
2657,2.77760078302482e-6
2658,3.21065557142208e-6
2659,3.55057188450066e-6
2660,3.83021443474866e-6
2661,4.12634124921531e-6
2662,4.4005616850699e-6
2663,4.52122929471158e-6
2664,4.47186502016927e-6
2665,4.26893478952156e-6
2666,4.00569209754642e-6
2667,3.78634521177973e-6
2668,3.5999132039643e-6
2669,3.49025277578454e-6
2670,3.4354230561454e-6
2671,3.40800800430041e-6
2672,3.37511201700252e-6
2673,3.37511168765499e-6
2674,3.47379800286885e-6
2675,3.62183409084309e-6
2676,3.84664455746938e-6
2677,4.09340868989981e-6
2678,4.36213242296957e-6
2679,4.65282235294275e-6
2680,4.93805766777837e-6
2681,5.29464434713862e-6
2682,5.77199696994858e-6
2683,6.30431834959289e-6
2684,6.94104776075174e-6
2685,7.66578267268554e-6
2686,8.45661932684524e-6
2687,9.40153320030943e-6
2688,0.0000105996490177863
2689,0.0000120238203608598
2690,0.0000136579103921149
2691,0.0000154031543757461
2692,0.0000171935742957653
2693,0.0000190237265642956
2694,0.0000208605299043074
2695,0.0000227647584295842
2696,0.000024797368533439
2697,0.0000270305539960535
2698,0.0000296032273635224
2699,0.0000326549234303918
2700,0.0000361539734506798
2701,0.0000399409710387268
2702,0.0000440115234768654
2703,0.0000486456668141753
2704,0.0000538908535052614
2705,0.0000596609795826577
2706,0.0000659034613343668
2707,0.0000724414452673644
2708,0.0000791807274497099
2709,0.0000860036434847949
2710,0.0000931035243265435
2711,0.000100749746726854
2712,0.000109141023841513
2713,0.000118438799039218
2714,0.000128732851759743
2715,0.000140097794991949
2716,0.000152436716063279
2717,0.00016586700861272
2718,0.000180808023299105
2719,0.00019750118760618
2720,0.000215977864652334
2721,0.000236554205691398
2722,0.000259000939693853
2723,0.000282768856122033
2724,0.000307432092791231
2725,0.000333390219845058
2726,0.000365267480407514
2727,0.000401181755316258
2728,0.000438459062345814
2729,0.000475962471283258
2730,0.000514884997165702
2731,0.000558758139960032
2732,0.000609531000387744
2733,0.000664577107291567
2734,0.000720924193122706
2735,0.000775720826228299
2736,0.000828825020048097
2737,0.000878847675748275
2738,0.000926600101491506
2739,0.000973239432779928
2740,0.0010189688314228
2741,0.00106379742547197
2742,0.00110777988086687
2743,0.00115098657506403
2744,0.00119359965601789
2745,0.00123578542852173
2746,0.00127771378238231
2747,0.0013196909795386
2748,0.00136196238685869
2749,0.00140493774317373
2750,0.00144899922673811
2751,0.0000233341888813812
2752,1.51171125592918e-6
2753,1.16657608954023e-6
2754,9.25552644727825e-7
2755,7.88617244297191e-7
2756,7.55754271294834e-7
2757,7.00982686182513e-7
2758,6.297802995002e-7
2759,5.75011234473727e-7
2760,5.03812299107044e-7
2761,4.32615390551827e-7
2762,4.10708969695246e-7
2763,4.654747479859e-7
2764,5.75009591149923e-7
2765,7.3384313912399e-7
2766,9.20073519233588e-7
2767,1.06249303132838e-6
2768,1.17752957338531e-6
2769,1.25970166361841e-6
2770,1.30900634274272e-6
2771,1.35831195364258e-6
2772,1.40761849635424e-6
2773,1.40761849635424e-6
2774,1.40214035700795e-6
2775,1.33091999629837e-6
2776,1.28161487869295e-6
2777,1.23231069284432e-6
2778,1.20491999610158e-6
2779,1.20491999610158e-6
2780,1.24874576855253e-6
2781,1.29805033807185e-6
2782,1.36926993141908e-6
2783,1.44596963741499e-6
2784,1.58293792052599e-6
2785,1.73087048591852e-6
2786,1.92812713777215e-6
2787,2.14731827929358e-6
2788,2.39392929108336e-6
2789,2.66248692011373e-6
2790,2.9475166543975e-6
2791,3.26546904508832e-6
2792,3.61087304369415e-6
2793,4.00019177994055e-6
2794,4.38956658853839e-6
2795,4.80642396292967e-6
2796,5.25626128387929e-6
2797,5.76104473224726e-6
2798,6.32080469165246e-6
2799,6.90812705580274e-6
2800,7.51204254464695e-6
2801,8.15453181348025e-6
2802,8.85759773379463e-6
2803,9.67074397894084e-6
2804,0.0000106435499036212
2805,0.0000117431850147334
2806,0.000012964303784566
2807,0.0000142354984939929
2808,0.0000156063902600841
2809,0.0000170275420538779
2810,0.0000185376393524986
2811,0.0000201589071859241
2812,0.0000219356945636249
2813,0.000023940095812875
2814,0.0000262223693677854
2815,0.0000287500363495671
2816,0.0000315404247603141
2817,0.0000345444151108973
2818,0.0000377515185511022
2819,0.000041156803679411
2820,0.0000448779535920078
2821,0.0000489609153716264
2822,0.0000535357830069004
2823,0.000058784018697632
2824,0.0000648384579399181
2825,0.0000716426946765296
2826,0.0000788923690749866
2827,0.0000868339536281028
2828,0.0000961765841307032
2829,0.000107446962641977
2830,0.000120634490758949
2831,0.000135277877113744
2832,0.000151064604035403
2833,0.000168485602758857
2834,0.00018774756473642
2835,0.000209148999602671
2836,0.000236313834319675
2837,0.000266786373340827
2838,0.00029901177369318
2839,0.000332496723949536
2840,0.000368680300926188
2841,0.000410992358563212
2842,0.000459863854344181
2843,0.000511655798333914
2844,0.000563947145256204
2845,0.000616870209696244
2846,0.000671612286348108
2847,0.000722891015206387
2848,0.00077317823634417
2849,0.000822254889217655
2850,0.000870057431295876
2851,0.000917333454529019
2852,0.000964098836520994
2853,0.00101037692506945
2854,0.00105629697041748
2855,0.00110204829046507
2856,0.00114778458256594
2857,0.0011938475925476
2858,0.00124053632002011
2859,0.00128830443038411
2860,0.001337720673262
2861,0.0000293623201942389
2862,2.03225879890682e-6
2863,1.57747896674715e-6
2864,1.34737351460631e-6
2865,1.07619722937056e-6
2866,9.17340147909775e-7
2867,8.51608887260073e-7
2868,7.85879434836282e-7
2869,6.92766217136692e-7
2870,5.72272028060471e-7
2871,4.70951873567114e-7
2872,4.70951873567114e-7
2873,6.84551144986826e-7
2874,1.08988715286358e-6
2875,1.64321499480516e-6
2876,2.22131307759358e-6
2877,2.71457065116807e-6
2878,3.14487479335894e-6
2879,3.4765599883441e-6
2880,3.74523015518125e-6
2881,4.02489925735388e-6
2882,4.28540151326072e-6
2883,4.39783907101639e-6
2884,4.35121861397679e-6
2885,4.15652159273477e-6
2886,3.91247839925507e-6
2887,3.70684458508344e-6
2888,3.5368641394967e-6
2889,3.4409112648394e-6
2890,3.3997876989034e-6
2891,3.38607844392796e-6
2892,3.36414723682069e-6
2893,3.37785292386889e-6
2894,3.48476344178063e-6
2895,3.63828323742723e-6
2896,3.86583686202114e-6
2897,4.11260272437983e-6
2898,4.37858601798527e-6
2899,4.66379251507e-6
2900,4.9408004693223e-6
2901,5.28367187684566e-6
2902,5.73907461118075e-6
2903,6.24943840258561e-6
2904,6.86145548424968e-6
2905,7.56420946834608e-6
2906,8.33854282511117e-6
2907,9.26144401503752e-6
2908,0.0000104127912576324
2909,0.0000117654028559929
2910,0.0000133085982054844
2911,0.0000149628393392495
2912,0.0000166841655772856
2913,0.0000184644105807774
2914,0.0000202815513338936
2915,0.0000221853772839584
2916,0.0000242258351922957
2917,0.0000264696009091422
2918,0.0000290417472431199
2919,0.000032067912579422
2920,0.0000355135726505576
2921,0.0000392220139707552
2922,0.0000431998383668611
2923,0.0000477129989638642
2924,0.0000528310209801424
2925,0.0000584788881764422
2926,0.0000645760362952054
2927,0.000070967917121415
2928,0.0000776108836148182
2929,0.0000844270738878358
2930,0.0000915934423918441
2931,0.0000993572003993162
2932,0.00010787204909762
2933,0.000117262455041305
2934,0.000127572118335024
2935,0.000138863262928568
2936,0.000151069615924409
2937,0.000164359811087276
2938,0.00017916434737891
2939,0.000195803499677886
2940,0.000214339543763501
2941,0.000235111785211988
2942,0.000257831744690238
2943,0.000281868131772737
2944,0.000306642468850174
2945,0.000332522085048785
2946,0.000364120725130085
2947,0.000399868133922571
2948,0.00043712745924895
2949,0.000474859448896502
2950,0.000514168519581643
2951,0.000558435913466917
2952,0.000609411296473294
2953,0.000664388684641256
2954,0.000720447054225151
2955,0.000775048916103488
2956,0.000828287993944874
2957,0.00087921769135648
2958,0.000927711370163892
2959,0.000975561899578233
2960,0.00102313086455629
2961,0.00107046800023903
2962,0.00111768912598812
2963,0.00116491049201442
2964,0.00121237047270721
2965,0.00126029904827879
2966,0.00130894828392102
2967,0.00135870649615488
2968,0.00140992991217263
2969,0.00146315223554805
2970,0.00151890476376187
2971,0.0000225837370353674
2972,1.50075393582632e-6
2973,1.13370906191444e-6
2974,8.95427097747142e-7
2975,7.58493203978059e-7
2976,7.22892174906669e-7
2977,6.68121247180934e-7
2978,6.02396314809119e-7
2979,5.47627797560941e-7
2980,4.819059877885e-7
2981,4.1618598570744e-7
2982,3.97017867457932e-7
2983,4.51783371884092e-7
2984,5.61317667286258e-7
2985,7.17411926593148e-7
2986,9.00902524852599e-7
2987,1.04605984632221e-6
2988,1.16383463604781e-6
2989,1.24600631524987e-6
2990,1.29257167806926e-6
2991,1.3391378904448e-6
2992,1.38570495240894e-6
2993,1.38570495240894e-6
2994,1.3774877433895e-6
2995,1.31174612493045e-6
2996,1.2651803784401e-6
2997,1.21861548148887e-6
2998,1.19122492175647e-6
2999,1.19122492175647e-6
3000,1.22957247265105e-6
3001,1.27613767106296e-6
3002,1.34187854957546e-6
3003,1.41583836374565e-6
3004,1.55280513947144e-6
3005,1.70621491219556e-6
3006,1.90620942742033e-6
3007,2.12539881419135e-6
3008,2.37200785155101e-6
3009,2.63782295556637e-6
3010,2.91462824096243e-6
3011,3.2270950038583e-6
3012,3.56701172713434e-6
3013,3.94535799671837e-6
3014,4.32375748139692e-6
3015,4.7296359043296e-6
3016,5.17123273168826e-6
3017,5.6677712576352e-6
3018,6.21928136767165e-6
3019,6.79834955685273e-6
3020,7.40224083120456e-6
3021,8.0501950792502e-6
3022,8.76147256410538e-6
3023,9.58283121220995e-6
3024,0.0000105473620158095
3025,0.0000116332135002756
3026,0.0000128322822857727
3027,0.0000140924105172987
3028,0.0000154742413145923
3029,0.0000169311296416857
3030,0.0000184935382625068
3031,0.0000201671815132201
3032,0.0000219770945604849
3033,0.0000239760018716427
3034,0.0000262113127052076
3035,0.0000286615088641414
3036,0.0000313521326127914
3037,0.0000342644669920705
3038,0.0000374240841447327
3039,0.0000408511810270554
3040,0.000044638669869771
3041,0.0000488132149179198
3042,0.0000534576161268935
3043,0.0000587168891457993
3044,0.0000646898985823737
3045,0.0000713448853485212
3046,0.0000784192088582192
3047,0.0000861957070185379
3048,0.0000953804372719219
3049,0.00010651395908121
3050,0.000119582788954584
3051,0.0001340971542392
3052,0.000149750111877028
3053,0.000167049521436086
3054,0.000186201992621685
3055,0.000207488251853677
3056,0.000234422500775664
3057,0.000264606510759259
3058,0.000296614743603223
3059,0.000330036452306181
3060,0.000366277743922634
3061,0.000408669577421295
3062,0.000457557343632343
3063,0.00050937431139586
3064,0.000561795851843073
3065,0.000615073140484318
3066,0.000670396253827483
3067,0.000722613017367672
3068,0.000773959623287111
3069,0.000824259319652149
3070,0.000873520315017715
3071,0.000922952263999531
3072,0.000972630689206949
3073,0.00102266134554411
3074,0.00107324929558692
3075,0.00112466617516296
3076,0.00117718687158561
3077,0.00123126365325831
3078,0.00128734088546128
3079,0.0013460494671644
3080,0.00140818803475767
3081,0.0000283999523317246
3082,1.96102552708226e-6
3083,1.50077926035878e-6
3084,1.27615805893905e-6
3085,1.02415959089682e-6
3086,8.7625985653685e-7
3087,8.16006680348242e-7
3088,7.55755093196926e-7
3089,6.68119768120365e-7
3090,5.53103334647528e-7
3091,4.54522140082018e-7
3092,4.54522140082018e-7
3093,6.5716633858721e-7
3094,1.05154305446466e-6
3095,1.58842729776945e-6
3096,2.15829429984656e-6
3097,2.65154051931131e-6
3098,3.0790940152958e-6
3099,3.40254809218753e-6
3100,3.66024587561384e-6
3101,3.92345726549245e-6
3102,4.17024134145154e-6
3103,4.27444884732119e-6
3104,4.23057220778431e-6
3105,4.04410839594797e-6
3106,3.81926470096372e-6
3107,3.62734395838714e-6
3108,3.47381507502909e-6
3109,3.39156975389427e-6
3110,3.36415234166139e-6
3111,3.36414888355552e-6
3112,3.35318245663887e-6
3113,3.38059416008278e-6
3114,3.49572888069241e-6
3115,3.65473238401138e-6
3116,3.8850291665729e-6
3117,4.13179675885984e-6
3118,4.39503961300096e-6
3119,4.67476267719724e-6
3120,4.94354327086623e-6
3121,5.27269940655269e-6
3122,5.70615225241293e-6
3123,6.19455845557833e-6
3124,6.78186320774762e-6
3125,7.46263626400661e-6
3126,8.2204663233771e-6
3127,9.1213548297656e-6
3128,0.0000102259334974786
3129,0.0000115069853511261
3130,0.0000129592860188538
3131,0.0000145225243027529
3132,0.000016174756858806
3133,0.0000179050945972592
3134,0.0000197025727634798
3135,0.0000216059961383326
3136,0.0000236543018511523
3137,0.0000259086478222308
3138,0.0000284802671227174
3139,0.0000314809017284521
3140,0.0000348731718504355
3141,0.0000385030569027837
3142,0.0000423881532568568
3143,0.000046780331113553
3144,0.0000517711884550234
3145,0.0000572967967702267
3146,0.0000632486112560441
3147,0.0000694943889754656
3148,0.0000760410397799264
3149,0.0000828505042908767
3150,0.0000900833604571447
3151,0.0000979646540717788
3152,0.000106603074353727
3153,0.000116086111043391
3154,0.000126411384910305
3155,0.000137628730865187
3156,0.000149702515785539
3157,0.000162852613561832
3158,0.000177520671458715
3159,0.000194105811749592
3160,0.000212701222874668
3161,0.000233669364732578
3162,0.000256662549686624
3163,0.000280967407423441
3164,0.000305852844909118
3165,0.000331653950252512
3166,0.000362973969852656
3167,0.000398554512528883
3168,0.000435795856152086
3169,0.000473756426509747
3170,0.000513452041997584
3171,0.000558113686973803
3172,0.000609291592558843
3173,0.000664200261990944
3174,0.000719969915327596
3175,0.000774377005978677
3176,0.000827750967841651
3177,0.000879587706964686
3178,0.000928822638836278
3179,0.000977884366376539
3180,0.00102729289768977
3181,0.00107713857500608
3182,0.00112759837110938
3183,0.00117883440896481
3184,0.00123114128939653
3185,0.00128481266803585
3186,0.00134018278545974
3187,0.00139772201277115
3188,0.00145789743748656
3189,0.00152136672792238
3190,0.00158881030078562
3191,0.0000218332851893536
3192,1.48979661572346e-6
3193,1.10084203428865e-6
3194,8.65301550766459e-7
3195,7.28369163658927e-7
3196,6.90030078518504e-7
3197,6.35259808179353e-7
3198,5.75012330118038e-7
3199,5.20244360648155e-7
3200,4.59999676469955e-7
3201,3.99756580863054e-7
3202,3.83326765220618e-7
3203,4.38091995782285e-7
3204,5.47625743422592e-7
3205,7.00980714062306e-7
3206,8.81731530471609e-7
3207,1.02962666131605e-6
3208,1.1501396987103e-6
3209,1.23231096688134e-6
3210,1.2761370133958e-6
3211,1.31996382724702e-6
3212,1.36379140846363e-6
3213,1.36379140846363e-6
3214,1.35283512977104e-6
3215,1.29257225356253e-6
3216,1.24874587818724e-6
3217,1.20492027013342e-6
3218,1.17752984741136e-6
3219,1.17752984741136e-6
3220,1.21039917674957e-6
3221,1.25422500405406e-6
3222,1.31448716773184e-6
3223,1.38570709007632e-6
3224,1.5226723584169e-6
3225,1.68155933847261e-6
3226,1.88429171706852e-6
3227,2.10347934908913e-6
3228,2.35008641201866e-6
3229,2.61315899101901e-6
3230,2.88173982752737e-6
3231,3.18872096262828e-6
3232,3.52315041057452e-6
3233,3.89052421349619e-6
3234,4.25794837425545e-6
3235,4.65284784572953e-6
3236,5.08620417949722e-6
3237,5.57449778302315e-6
3238,6.11775804369084e-6
3239,6.68857205790273e-6
3240,7.29243911776217e-6
3241,7.94585834502015e-6
3242,8.66534739441613e-6
3243,9.49491844547907e-6
3244,0.0000104511741279977
3245,0.0000115232419858177
3246,0.0000127002607869794
3247,0.0000139493225406046
3248,0.0000153420923691006
3249,0.0000168347172294935
3250,0.000018449437172515
3251,0.0000201754558405161
3252,0.0000220184945573449
3253,0.0000240119079304103
3254,0.0000262002560426299
3255,0.0000285729813787156
3256,0.0000311638404652687
3257,0.0000339845188732436
3258,0.0000370966497383631
3259,0.0000405455583746998
3260,0.0000443993861475342
3261,0.0000486655144642132
3262,0.0000533794492468865
3263,0.0000586497595939666
3264,0.0000645413392248292
3265,0.0000710470760205129
3266,0.0000779460486414519
3267,0.000085557460408973
3268,0.0000945842904131406
3269,0.000105580955520443
3270,0.00011853108715022
3271,0.000132916431364657
3272,0.000148435619718653
3273,0.000165613440113314
3274,0.000184656420506949
3275,0.000205827504104683
3276,0.000232531167231654
3277,0.000262426648177691
3278,0.000294217713513267
3279,0.000327576180662826
3280,0.000363875186919081
3281,0.000406346796279379
3282,0.000455250832920505
3283,0.000507092824457806
3284,0.000559644558429943
3285,0.000613276071272392
3286,0.000669180221306859
3287,0.000722335019528957
3288,0.000774741010230052
3289,0.000826263750086643
3290,0.000876983198739554
3291,0.000928571073470043
3292,0.000981162541892903
3293,0.00103494576601876
3294,0.00109020162075636
3295,0.00114728405986085
3296,0.00120658916060528
3297,0.00126867971396902
3298,0.00133414545090245
3299,0.00140379450394469
3300,0.00147865539625333
3301,0.0000274375844692103
3302,1.8897922552577e-6
3303,1.42407955397041e-6
3304,1.20494260327178e-6
3305,9.7212195242307e-7
3306,8.35179565163925e-7
3307,7.8040447343641e-7
3308,7.25630751557571e-7
3309,6.43473319104038e-7
3310,5.33934641234586e-7
3311,4.38092406596921e-7
3312,4.38092406596921e-7
3313,6.29781532187594e-7
3314,1.01319895606575e-6
3315,1.53363960073375e-6
3316,2.09527552209954e-6
3317,2.58851038745456e-6
3318,3.01331323723266e-6
3319,3.32853619603097e-6
3320,3.57526159604643e-6
3321,3.82201527363102e-6
3322,4.05508116964236e-6
3323,4.15105862362599e-6
3324,4.10992580159182e-6
3325,3.93169519916117e-6
3326,3.72605100267237e-6
3327,3.54784333169085e-6
3328,3.41076601056149e-6
3329,3.34222824294913e-6
3330,3.32851698441939e-6
3331,3.34221932318308e-6
3332,3.34221767645704e-6
3333,3.38333539629668e-6
3334,3.50669431960419e-6
3335,3.67118153059552e-6
3336,3.90422147112467e-6
3337,4.15099079333986e-6
3338,4.41149320801666e-6
3339,4.68573283932448e-6
3340,4.94628607241016e-6
3341,5.26172693625972e-6
3342,5.6732298936451e-6
3343,6.13967850857106e-6
3344,6.70227093124556e-6
3345,7.36106305966715e-6
3346,8.10238982164303e-6
3347,8.98126564449368e-6
3348,0.0000100390757373247
3349,0.0000112485678462593
3350,0.0000126099738322233
3351,0.0000140822092662562
3352,0.0000156653481403263
3353,0.000017345778613741
3354,0.000019123594193066
3355,0.0000210266149927067
3356,0.000023082768510009
3357,0.0000253476947353194
3358,0.000027918787002315
3359,0.0000308938908774822
3360,0.0000342327710503133
3361,0.0000377840998348121
3362,0.0000415764681468525
3363,0.0000458476632632418
3364,0.0000507113559299043
3365,0.0000561147053640113
3366,0.0000619211862168828
3367,0.0000680208608295161
3368,0.0000744711959450347
3369,0.0000812739346939177
3370,0.0000885732785224453
3371,0.0000965721077442413
3372,0.000105334099609834
3373,0.000114909767045478
3374,0.000125250651485586
3375,0.000136394198801806
3376,0.00014833541564667
3377,0.000161345416036388
3378,0.000175876995538521
3379,0.000192408123821299
3380,0.000211062901985835
3381,0.000232226944253168
3382,0.000255493354683009
3383,0.000280066683074145
3384,0.000305063220968061
3385,0.00033078581545624
3386,0.000361827214575228
3387,0.000397240891135196
3388,0.000434464253055222
3389,0.000472653404122991
3390,0.000512735564413525
3391,0.000557791460480688
3392,0.000609171888644393
3393,0.000664011839340632
3394,0.00071949277643004
3395,0.000773705095853866
3396,0.000827213941738427
3397,0.000879957722572891
3398,0.000929933907508664
3399,0.000980206833174844
3400,0.00103145493082325
3401,0.00108380914977313
3402,0.00113750761623064
3403,0.0011927583259152
3404,0.00124991210608585
3405,0.00130932628779292
3406,0.00137141728699845
3407,0.00143673752938742
3408,0.0015058649628005
3409,0.0015795812202967
3410,0.00165871583780938
3411,0.0000210828333433397
3412,1.47883929562061e-6
3413,1.06797500666287e-6
3414,8.35176003785777e-7
3415,6.98245123339795e-7
3416,6.57167982130339e-7
3417,6.02398369177773e-7
3418,5.47628345426958e-7
3419,4.92860923735369e-7
3420,4.38093365151411e-7
3421,3.83327176018668e-7
3422,3.69635662983305e-7
3423,4.24400619680477e-7
3424,5.33933819558927e-7
3425,6.84549501531464e-7
3426,8.6256053609062e-7
3427,1.01319347630989e-6
3428,1.13644476137279e-6
3429,1.2186156185128e-6
3430,1.25970234872234e-6
3431,1.30078976404924e-6
3432,1.34187786451833e-6
3433,1.34187786451833e-6
3434,1.32818251615259e-6
3435,1.27339838219462e-6
3436,1.23231137793439e-6
3437,1.19122505877796e-6
3438,1.16383477306625e-6
3439,1.16383477306625e-6
3440,1.19122588084809e-6
3441,1.23231233704517e-6
3442,1.28709578588822e-6
3443,1.35557581640699e-6
3444,1.49253957736236e-6
3445,1.65690376474966e-6
3446,1.8623740067167e-6
3447,2.0815598839869e-6
3448,2.3281649724863e-6
3449,2.58849502647165e-6
3450,2.8488514140923e-6
3451,3.15034692139826e-6
3452,3.4792890940147e-6
3453,3.83569043027401e-6
