Student,Race,Grad
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
NonAthlete,White,1
